bugid	bug	buggy	patch	lineNo	action
177	bears_245	buggy:  context:  }  public  Builder  addModifiers(Modifier...  modifiers)  {  Collections.addAll(this.modifiers,  modifiers);  return  this;  }  public  Builder  addModifiers(Iterable<Modifier>  modifiers)  {  checkNotNull(modifiers,   "modifiers  ==  null ");  for  (Modifier  modifier  :  modifiers)  {  this.modifiers.add(modifier);  }  return  this;  }  public  ParameterSpec  build()  {  return  new  ParameterSpec(this);  	if  (!modifier.equals(Modifier.FINAL))  {  throw  new  IllegalStateException( "unexpected  parameter  modifier:   "  +  modifier);  }  	163	add
61	bears_183	buggy:  return  queryAll(entityClass,  pageable,  null);  context:  SpannerQueryOptions  options)  {  Assert.notNull(pageable,   "Pageable  must  not  be  null! ");  Long  count  =  count(entityClass);  List<T>  list  =  queryAll(entityClass,  pageable.getSort(),  options);  return  new  PageImpl(list,  pageable,  count);  }  public  <T>  Page<T>  queryAll(Class<T>  entityClass,  Pageable  pageable)  {  return  queryAll(entityClass,  pageable,  null);  }  public  void  insert(Object  object)  {  applyMutationUsingEntity(this.mutationFactory::insert,  object);  }  	return  queryAll(entityClass,  pageable,  new  SpannerQueryOptions()  .setOffset(pageable.getOffset()).setLimit(pageable.getPageSize()));  	181	replace-1
96	bears_212	buggy:  _writer.close();  context:  _writer.flush();  }  public  void  close()  throws  IOException  {  if  (!isClosed())  {  _emitter.emit(new  DocumentEndEvent(null,  null,  false));  _emitter.emit(new  StreamEndEvent(null,  null));  super.close();      _writer.close();  	  if  (_writer  !=  null)  {  if  (_ioContext.isResourceManaged()  ||  isEnabled(JsonGenerator.Feature.AUTO_CLOSE_TARGET))  {  _writer.close();  }  else    if  (isEnabled(JsonGenerator.Feature.FLUSH_PASSED_TO_STREAM))  {  _writer.flush();  }  }  	454	replace-1
105	bears_244	buggy:  context:  private  static  boolean  hasKotlinCopyMethod(PersistentProperty<?>  property)  {  Class<?>  type  =  property.getOwner().getType();  if  (isAccessible(type)  &&  org.springframework.data.util.ReflectionUtils.isKotlinClass(type))  {  return  KotlinCopyMethod.findCopyMethod(type).filter(it  ->  it.supportsProperty(property)).isPresent();  }  return  false;  }  }  	if  (!ClassUtils.isPresent(ObjectInstantiator.class.getName(),  type.getClassLoader()))  {  return  true;  }    	1438	add
234	bears_46	buggy:  context:  public  Object  getMetadata(String  key)  {  if  (metadata  ==  null)  {  return  null;  }  return  metadata.get(key);  }  public  Set<String>  getMetadataKeys()  {  return  metadata.keySet();  }  public  List<CtComment>  getComments()  {  return  unmodifiableList(comments);  }  	if  (metadata  ==  null)  {  return  Collections.EMPTY_SET;  }  	389	add
121	bears_157	buggy:  return  otherNode.getNodeId()  ==  null  context:  public  boolean  isSameNode(@Nonnull  String  nodeString)  {  NodeLocator  otherNode  =  NodeLocator.parseString(nodeString);  if  (otherNode.getNodeId()  !=  null  &&  otherNode.getNodeId().equals(getNodeId()))  {  return  true;  }  else  {      //  Otherwise,  the  other  node  must  not  have  a  node  ID  set      return  otherNode.getNodeId()  ==  null  &&  otherNode.getHost().equals(getHost())  &&  otherNode.getPort()  ==  getPort();  }  }  }  	return  !(otherNode.getNodeId()  ==  null  &&  getNodeId()  !=  null)  	148	replace-1
115	bears_85	buggy:  Class<?>  rawType  =  ResolvableType.forType(type).getRawClass();  context:  public  boolean  canRead(Type  type,  Class<?>  contextClass,  MediaType  mediaType)  {  if  (!canRead(mediaType))  {  return  false;  }  Class<?>  rawType  =  ResolvableType.forType(type).getRawClass();  Boolean  result  =  supportedTypesCache.get(rawType);  if  (result  !=  null)  {  return  result;  }  result  =  rawType.isInterface()  &&  AnnotationUtils.findAnnotation(rawType,  ProjectedPayload.class)  !=  null;  	ResolvableType  owner  =  contextClass  ==  null  ?  null  :  ResolvableType.forClass(contextClass);  Class<?>  rawType  =  ResolvableType.forType(type,  owner).resolve(Object.class);  	120	replace-1
35	bears_136	buggy:  result.writeShort(2  +  2  +  2  +  buf.readableBytes());  //  length  context:  if  (content  !=  null)  {  buf.writeBytes(content);  }  ChannelBuffer  result  =  ChannelBuffers.dynamicBuffer();  if  (connectionless)  {  result.writeByte('E');  result.writeByte('L');      result.writeShort(2  +  2  +  2  +  buf.readableBytes());  //  length  result.writeShort(checksum(buf.toByteBuffer()));  }  result.writeBytes(buf);  return  result;  }  	result.writeShort(2  +  buf.readableBytes());  //  length  	68	replace-1
251	bears_248	buggy:  }  else  {  this.clientResponse  =  clientResponse;  fire(ClientPhase.RECEIVE_RESPONSE);  context:  redirects++;  Future<HttpClientRequest>  next  =  client.redirectHandler().apply(clientResponse);  if  (next  !=  null)  {  next.setHandler(ar  ->  {  if  (ar.succeeded())  {  sendRequest(ar.result());  }  else  {  fail(ar.cause());  }  });  }  }  else  {    this.clientResponse  =  clientResponse;    fire(ClientPhase.RECEIVE_RESPONSE);  }  }  	return;  this.clientResponse  =  clientResponse;  fire(ClientPhase.RECEIVE_RESPONSE);  	198	replace-3
90	bears_161	buggy:  parsePartitionDefinition(start,  table);  context:  }  else  if  (tokens.canConsume( "DISCARD ",   "PARTITION ")  ||  tokens.canConsume( "IMPORT ",   "PARTITION "))  {  if  (!tokens.canConsume( "ALL "))  {  tokens.consume();  //  partition  name  }  tokens.consume( "TABLESPACE ");  }  else  if  (tokens.canConsume( "COALLESCE ",   "PARTITION "))  {  tokens.consume();  //  number  }  else  if  (tokens.canConsume( "REORGANIZE ",   "PARTITION "))  {  parsePartitionNames(start);  tokens.consume( "INTO ",   "( ");      parsePartitionDefinition(start,  table);  tokens.consume(')');  }  else  if  (tokens.canConsume( "EXCHANGE ",   "PARTITION "))  {  tokens.consume();  //  partition  name  tokens.consume( "WITH ",   "TABLE ");  parseSchemaQualifiedName(start);  //  table  name  if  (tokens.canConsumeAnyOf( "WITH ",   "WITHOUT "))  {  	do  {  parsePartitionDefinition(start,  table);  }  while  (tokens.canConsume(','));  	1300	replace-1
100	bears_198	buggy:  this.encryptedDataKeys  =  request.getEncryptedDataKeys();  context:  .build();  }  public  static  final  class  Builder  {  private  CryptoAlgorithm  algorithm;  private  Map<String,  String>  encryptionContext;  private  List<KeyBlob>  encryptedDataKeys;  private  Builder(DecryptionMaterialsRequest  request)  {  this.algorithm  =  request.getAlgorithm();      this.encryptedDataKeys  =  request.getEncryptedDataKeys();  this.encryptedDataKeys  =  request.getEncryptedDataKeys();  }  private  Builder()  {}  public  DecryptionMaterialsRequest  build()  {  return  new  DecryptionMaterialsRequest(this);  }  	this.encryptionContext  =  request.getEncryptionContext();  	57	replace-1
9	bears_120	buggy:  context:  public  class  AplicomFrameDecoder  extends  FrameDecoder  {  protected  Object  decode(  ChannelHandlerContext  ctx,  Channel  channel,  ChannelBuffer  buf)  throws  Exception  {  if  (buf.readableBytes()  <  11)  {  return  null;  }  	while  (buf.readable()  &&  Character.isDigit(buf.getByte(buf.readerIndex())))  {  buf.readByte();  }    	30	add
206	bears_27	buggy:  if  (compilationunitdeclaration  !=  null)  {  context:  private  final  JDTTreeBuilder  jdtTreeBuilder;  ContextBuilder(JDTTreeBuilder  jdtTreeBuilder)  {  this.jdtTreeBuilder  =  jdtTreeBuilder;  }  void  enter(CtElement  e,  ASTNode  node)  {  stack.push(new  ASTPair(e,  node));  if  (!(e  instanceof  CtPackage)  ||  (compilationUnitSpoon.getFile()  !=  null  &&  compilationUnitSpoon.getFile().getName().equals(DefaultJavaPrettyPrinter.JAVA_PACKAGE_DECLARATION)))  {  if  (compilationunitdeclaration  !=  null)  {  e.setPosition(this.jdtTreeBuilder.getPositionBuilder().buildPositionCtElement(e,  node));  }  }  ASTPair  pair  =  stack.peek();  CtElement  current  =  pair.element;  if  (current  instanceof  CtExpression)  {  	if  (compilationunitdeclaration  !=  null  &&  !e.isImplicit())  {  	90	replace-1
181	bears_225	buggy:  while  (Future.class.isAssignableFrom(actualReturnType.getRawClass())  ||  ReactiveTypes.supports(actualReturnType.getRawClass()))  {  context:  this.method  =  method;  this.returnType  =  ResolvableType.forMethodReturnType(method);  this.parameters  =  parameters;  this.futureExecution  =  Future.class.isAssignableFrom(getReturnType().getRawClass());  this.reactiveExecution  =  ReactiveTypes.supports(getReturnType().getRawClass());  Collections.addAll(arguments,  method.getParameterTypes());  ResolvableType  actualReturnType  =  this.returnType;      while  (Future.class.isAssignableFrom(actualReturnType.getRawClass())      ||  ReactiveTypes.supports(actualReturnType.getRawClass()))  {  ResolvableType[]  generics  =  actualReturnType.getGenerics();  if  (generics.length  !=  1)  {  break;  }  actualReturnType  =  generics[0];  	while  (Future.class.isAssignableFrom(actualReturnType.getRawClass()))  {  	82	replace-2
50	bears_233	buggy:  WhiteList.add( "ro.pippo.session.SessionData ");  context:  public  class  ClassFilter  {  private  ArrayList<String>  WhiteList=  null;  public  ClassFilter()  {  WhiteList=new  ArrayList<String>();      WhiteList.add( "ro.pippo.session.SessionData ");  WhiteList.add( "java.util.HashMap ");  WhiteList.add( "ro.pippo.core.Flash ");  WhiteList.add( "java.util.ArrayList ");  }  public  boolean  isWhiteListed(String  className)  {  if  (className==null)  return  false;  for(String  name:WhiteList)  {  	WhiteList.add( "ro.pippo.session.DefaultSessionData ");  	12	replace-1
188	bears_66	buggy:  CtElement  parent2  =  ((CtExecutableReference)  parent).getDeclaration();  e  =  ((CtExecutableReference<?>)  parent).getDeclaringType().getTypeDeclaration();  context:  }  public  CtTypeParameter  getDeclaration()  {  if  (!isParentInitialized())  {  return  null;  }  CtElement  e  =  this;  CtElement  parent  =  getParent();  if  (parent  instanceof  CtExecutableReference)  {  CtElement  parent2  =  ((CtExecutableReference)  parent).getDeclaration();  	if  (parent  instanceof  CtTypeReference)  {  if  (parent.isParentInitialized()  ==  false)  {  return  null;  }  parent  =  parent.getParent();  }  CtElement  parent2  =  ((CtExecutableReference)  parent).getExecutableDeclaration();  e  =  e.getParent(CtFormalTypeDeclarer.class);  	180	replace-3
106	bears_89	buggy:  context:  protected  TypeInformation<?>  doGetComponentType()  {  return  createInfo(type.getActualTypeArguments()[0]);  }  	@Override  public  TypeInformation<?>  specialize(ClassTypeInformation<?>  type)  {  return  isResolvedCompletely()  ?  type  :  super.specialize(type);  }    	187	add
